# fix.dat - generated by cifp_to_bluesky_navdata.py
# source: skymatrix CIFP  generated: 2026-05-20T06:36:03.651145Z
# BLUEPLAN_CIFP_INJECTED_CYCLE=260319
39.651194 -106.853550 ADNUC
34.664900 -99.565700 ADOBE
45.971225 -121.360278 ADOJA
32.715678 -80.510075 ADOMS
25.271864 -80.485331 ADONE
32.524556 -85.436111 ADONY
29.400075 -78.555694 ADOOR
29.311000 -100.720078 ADOPT
26.076614 -80.109247 ADOTE
36.094636 -97.914825 ADOWS
39.145453 -75.463844 ADOYU
36.405744 -104.899342 ADOZO
42.958278 -83.113844 ADRIE
37.734506 -89.686903 ADRIW
39.190378 -81.636006 ADROW
37.686039 -77.324311 ADRRI
40.917969 -98.658919 ADRUM
31.358106 -77.822436 ADUCI
33.170328 -116.170550 ADUDE
38.840036 -122.569792 ADUGE
31.882431 -94.216467 ADUKE
38.443914 -75.128669 ADUME
30.874606 -83.196197 ADUNC
33.486575 -117.211025 ADUNE
39.526586 -77.382650 ADUPE
48.125025 -122.612661 ADUVE
39.922981 -86.523900 ADVAY
31.022261 -83.194822 ADZES
33.176942 -86.382278 ADZIN
33.501636 -117.144678 AECIA
33.374750 -111.476494 AEJAY
40.492419 -81.724494 AEROS
30.703744 -98.863639 AEROZ
34.322047 -117.038947 AERRO
42.913172 -77.863925 AEVON
34.806467 -99.313564 AFAVO
41.687233 -86.584842 AFAYA
38.923961 -104.464628 AFDUC
41.207569 -85.127183 AFECY
40.500617 -99.901617 AFELO
32.016225 -85.118275 AFENY
40.741242 -74.081544 AFISK
31.403158 -92.614594 AFJEJ
42.088811 -76.639033 AFKEZ
41.249869 -84.267231 AFLAK
41.617994 -104.733783 AFMAG
37.197472 -76.011214 AFMUG
42.331744 -89.875439 AFOOT
36.310536 -95.818119 AFORD
34.608683 -120.162131 AFOXY
6.657183 158.585053 AFOYU
31.443556 -94.724972 AFRUH
36.155911 -82.533700 AFTEN
29.392633 -95.120239 AFUWA
42.517439 -104.609919 AFWOX
43.245175 -105.738353 AFYAB
31.623214 -97.974447 AGAIN
38.792969 -88.236311 AGAKE
41.994944 -78.624522 AGAMA
39.043581 -76.069761 AGARD
36.285281 -78.474981 AGASY
41.184178 -96.014144 AGATT
42.026600 -72.705297 AGAWA
31.195614 -104.136150 AGAZY
44.164681 -103.128044 AGBAH
33.749917 -88.571742 AGBOW
47.858536 -97.400811 AGECU
41.718600 -112.195856 AGEDE
39.159358 -121.446889 AGEKE
40.087761 -74.062161 AGENE
41.028822 -92.347303 AGENS
39.610800 -94.905711 AGENT
26.376731 -80.227758 AGERS
33.505008 -92.157933 AGETE
42.094800 -92.922203 AGETY
38.191036 -96.408439 AGEXY
44.024528 -70.224289 AGFAR
35.851397 -92.015025 AGFEF
38.809186 -119.368775 AGGIT
35.805753 -101.477453 AGGIY
38.947681 -75.390731 AGIBE
46.286167 -123.484833 AGICU
40.050000 -87.850000 AGILE
38.494842 -108.420331 AGIME
40.454886 -82.491369 AGING
36.050075 -87.626403 AGISY
44.520475 -70.442553 AGIXE
32.518381 -88.575267 AGLEY
37.127314 -113.548625 AGLIC
48.454692 -106.615281 AGMIB
43.965128 -92.331528 AGNAQ
42.225753 -74.188542 AGNEZ
39.223003 -89.754289 AGNUS
9.500994 167.589089 AGOLY
44.585725 -87.603581 AGOMA
41.625083 -94.092803 AGOPY
43.039500 -89.613300 AGOST
48.564731 -111.856836 AGRYN
33.678608 -92.749553 AGTOW
41.989992 -89.223156 AGUCO
45.129356 -92.391942 AGUDE
35.474128 -92.076253 AGUDY
43.497586 -72.547867 AGUGE
38.589767 -122.595331 AGUIA
38.108056 -72.833889 AGUNE
27.992378 -82.126822 AGUSE
43.833672 -92.938319 AGUYI
26.105103 -97.656411 AHACH
39.331286 -121.489939 AHART
34.639261 -92.241261 AHASI
36.938611 -72.882778 AHAYY
38.714264 -80.095525 AHCIN
36.076619 -76.620906 AHEAD
33.820314 -117.911947 AHEIM
41.553653 -86.005486 AHGOL
31.477403 -110.888906 AHHIC
44.091467 -94.779500 AHIEO
33.730344 -110.051367 AHILO
34.604183 -91.578478 AHIMY
38.258589 -76.360961 AHKEB
27.707264 -97.288425 AHLAB
33.882314 -116.689594 AHLEX
41.650833 -88.124453 AHLOU
41.497697 -88.864467 AHMED
41.313361 -81.459292 AHMET
44.497942 -93.195181 AHMIT
35.010078 -80.098869 AHOEY
37.120711 -113.192789 AHOWW
36.752194 -88.962708 AHOYE
43.305278 -78.126419 AHPAH
34.319881 -109.958667 AHPAZ
39.914403 -80.384786 AHTIY
28.811100 -97.658483 AHUGE
39.279439 -120.107269 AHURI
44.807539 -83.651425 AILES
32.297181 -82.668203 AILEY
28.076819 -97.549108 AIMEE
40.587147 -104.547289 AIMES
36.274000 -78.412753 AIMHI
36.736867 -87.413700 AIRBE
29.922292 -99.214311 AIRBL
27.995675 -82.105872 AIRBS
26.781006 -80.706069 AIRBT
43.210183 -78.482500 AIRCO
37.968056 -80.614167 AIRFC
37.932778 -79.768056 AIRGD
34.190839 -77.867894 AIRLI
37.246858 -79.229856 AIROW
41.104578 -80.063536 AIRRA
33.892311 -96.065736 AIRRE
41.353631 -79.709425 AJACO
33.112650 -99.055764 AJAHO
40.912686 -124.154378 AJAVI
39.507797 -107.005342 AJAXX
40.579994 -85.299456 AJAYS
32.725422 -103.314458 AJETU
33.945594 -101.830856 AJEWU
26.733300 -82.200967 AJFOR
37.174508 -83.776372 AJILO
42.277228 -89.504178 AJIPO
36.784975 -76.577853 AJIVA
43.727931 -69.602283 AJJAY
37.210594 -82.890331 AJJIT
35.134878 -78.668344 AJKAV
36.268825 -115.411653 AJPOG
35.615231 -120.584997 AJUDO
40.462317 -122.304497 AJUHO
37.293372 -121.851664 AJUYU
36.231525 -119.381442 AJVER
35.787103 -78.814603 AJVIW
33.576961 -116.108908 AJWUM
35.790069 -78.813428 AJYUF
31.345556 -110.855000 AKACU
35.834672 -119.412889 AKADY
34.779719 -118.280547 AKANY
39.417661 -122.221536 AKAPY
39.786167 -84.104481 AKATE
33.970833 -90.457164 AKAYI
35.361169 -84.697414 AKBEH
36.814972 -120.562675 AKCEV
34.247597 -118.907881 AKDMY
30.105525 -95.118606 AKEEM
35.857564 -78.896008 AKEHU
39.007947 -83.972153 AKELE
38.534508 -78.295500 AKELL
46.786389 -96.651944 AKERZ
35.364300 -98.929025 AKESE
43.939597 -90.224028 AKETT
41.631492 -82.738711 AKGEF
33.107225 -87.030678 AKGOS
35.467944 -94.676317 AKINS
47.629333 -96.516564 AKKIF
40.710769 -88.491125 AKMIE
